dataset,family,phase,unit,identity,objects
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/17939.jpg,11
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00396.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00851.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00991.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01285.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01383.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01386.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01487.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01748.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01996.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02040.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02204.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02250.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02314.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02444.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02577.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02603.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02612.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02793.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03248.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03340.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03347.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03371.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03590.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03853.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/04037.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/04768.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/04969.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05102.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05373.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05568.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05582.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05874.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05933.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05960.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06103.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06590.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06742.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06947.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/07631.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/07774.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/07798.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/07926.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/08026.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/08245.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/08271.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/08327.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09027.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09126.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09192.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09203.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09692.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09942.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/10863.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/11204.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/11288.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/11547.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/12442.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/12741.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/12869.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/13196.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/13379.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/13586.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/13663.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/13736.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/13962.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14102.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14134.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14182.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14249.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14508.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14530.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14628.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14654.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/14896.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/15101.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/15143.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/15738.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/15903.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/16119.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/16753.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/16842.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/16901.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/17187.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/17556.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/17582.jpg,10
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00018.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00141.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00153.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00371.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00820.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/00914.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01072.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/01761.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02160.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02178.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02267.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02305.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02447.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02462.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02681.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/02950.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03211.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03295.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03349.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03841.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03919.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/03976.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/04035.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/04042.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/04075.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/04809.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/04901.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05723.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06172.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06241.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06691.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06970.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06980.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/07185.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/07312.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/07508.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/07772.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/07895.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/08185.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/08603.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/08809.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/08971.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09149.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09177.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09185.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09572.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09654.jpg,9
dronevehicle,L_UNVERIFIED,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/09699.jpg,9
